,Text,Class,Score
2989,I think I externally try to project a calm and outgoing personality but inside I can tend to be a little bit shyer,1,0.7642480901805394
2990,And so I think just being able to walk into any kind of either social or business related situation and really have that confidence without having to second guess myself would help move along both career wise and just with relationships with other people,0,0.11320191250810435
2991,I think coming with a background from MIT would definitely help me out in this job,1,0.532476616497347
2992,The biology department at MIT is really unique in its focus on research,0,0.09607975816263775
2993,And so I think coming into this lab setting with that background would make a strong candidate,0,0.27356360199342006
2994,I'm good how are you?,1,0.6359670093958226
2995,Um yeah,0,0.2387154408523499
2996,I am wait sorry am I,1,0.7983862058723772
2997,Ok um I'm Kathleen I'm a Core 16 major here at MITU that's um aeronautical and astronautical engineering if you're not familiar with our numbering system,1,0.6493981547555095
2998,Um so I've been taking a lot of classes in aeronautical and astronautical engineering,0,0.3022838906250506
2999,Including some um propulsion classes um uh principals of automatic control um dynamics aerodynamics um computer engineering so I am familiar with job and mat lab Um and then also within those classes I've done some lab work,0,0.4716025486650735
3000,Um including work on um a remote control airplane,0,0.39245568688584626
3001,Um which we did for a competition last spring,0,0.33141366362000685
3002,Um it was in teams of three,0,0.2387154408523499
3003,Um my team and the the goal is to maximize the ratio of the um the turn rate times the pay turn rate squared times the pay load,0,0.3022838906250506
3004,Um my team worked really hard on that um and uh we ended up coming in second um,0,0.16569992293552951
3005,Which was exciting a little bit disappointing but [laughter] still it was still a really fun project that we worked on,0,0.12568037976852317
3006,Um and then also done internships with um my most recent one was with NASA Glenn Research Center um and I worked on two projects for that,0,0.4716025486650735
3007,Um one was a Venus rover conceptual design,0,0.2387154408523499
3008,Um which was where we were trying to basically just figure out what the fees-ability would be for a small low cost rover on Venus um that would be able to fit within the budget of a discovery class mission,0,0.33141366362000685
3009,Um and then so that one was mostly um there was a lot of research a lot of um pulling the other information from different areas kind of because it's not really a thing that people have looked at very closely before,0,0.12001822993247584
3010,There's not a lot of information on the topic of how things perform in uh 450 degrees C in 90 atmospheres of pressure,0,0.2387154408523499
3011,It's kind of a specific thing,0,0.2387154408523499
3012,Um so it was um a lot of just like trying to figure out like what would work what wouldn't work,0,0.39245568688584626
3013,Um a lot of flexibility in the designs since it was in early stages um and a lot of um there's some some mat lab you know and analysis and um coding involved with that to,0,0.45741044182905144
3014,Um then the second project that we worked on for that internship was um an autonomous navigation system for small payloads um and that was an intern team project,1,0.5052336361306978
3015,There was totally designed and run by me and a group of seven other interns,0,0.2387154408523499
3016,Um so that was outside of work hours,0,0.39245568688584626
3017,We were putting together um it was uh steerable [inaudible] parachute,0,0.17070910373751436
3018,Um attached to a payload of about two or three pounds um and I was in charge of testing and designing the the parachute for that um so that was that was the second main project that we worked on,1,0.5852163666581659
3019,Um yes I do think I'm a leader,0,0.4316075683376617
3020,Um and I think that I've shown that through my work on my projects,1,0.6100299707868481
3021,Um being willing to to make decisions take chances with something um that may or may not work but it's wi,0,0.21418082083390527
3022,it's important to be able to try things to figure out if that's gonna be the case or not,0,0.39245568688584626
3023,Um and I think that uh especially like in the the Venus rover and um also with the dropson project um since those were two projects where there weren't a lot of uh specific design constraints imposed on us from the start,1,0.7120528119563496
3024,It was really important to just um to just take an idea and run with it,0,0.17963402645220658
3025,Run the equations um drop it off a building in the case of the dropson [laughter] um and just see what happened um,0,0.07018898356424853
3026,So that was something that I got to be pretty comfortable with doing,0,0.1768600974688769
3027,Uh yes and yes,0,0.2387154408523499
3028,[laughter] Um I need a so especially with the intern team project when there were eight of us involved in this team um and that was a kind of unique experience in that there was really no like hierarchy of um control or anything it was just eight interns and we were all on equal footing,0,0.3235285561025297
3029,All had pretty equal experience and backgrounds um so there wasn't really anyone who was specifically in charge of that project um and that involved a lot of give and take,0,0.17963402645220658
3030,Um and so I think one of the biggest uh conflicts we faced as a team was when we were just deciding at the very beginning what our project was going to be,0,0.33266185708888013
3031,Um and this was going to be something that was gonna uh be a pretty significant part of the next ten weeks of our summer,1,0.5052336361306978
3032,So it was pretty important for us to choose something that was gonna was gonna go well,0,0.19732153176187164
3033,Um so the it ended up being a uh fairly difficult decision between the uh a design project for uh a small re-entry vehicle versus the autonomous navigation system that we did,0,0.3523851046866215
3034,Um and how we handled it um was we just kind of we all came together and had um a round table sort of a discussion,0,0.33141366362000685
3035,Um we implemented hand raising uh rules,0,0.33141366362000685
3036,and um so as to make sure that people had equal talking time,0,0.07018898356424853
3037,Um and then we after we had talked for several hours um making sure that most of the important things that needed to be said would get said,1,0.5052336361306978
3038,Um we we just voted on it um with secret ballet wrote down what our decision what decision we wanted um we counted up the votes and then we just went with that decision,0,0.1066093052570166
3039,Um and I think that um for me and for the other interns on the team as well it was really important that everyone recognize that whatever the outcome of the vote was was that's what we were gonna do um and we would all get on board with that project right away,0,0.4560009826490152
3040,Um and that's what happened um and there wasn't any like uh real I don't know bitterness or resentment about doing the project that we did,0,0.4677442879977017
3041,I think it pretty well,1,0.7011590230711708
3042,Um I would make it so that I was more organized,0,0.3022838906250506
3043,I often struggle to meet deadlines when I have a lot of them piled together,0,0.3235995787201452
3044,Not because the work is hard but because I just forget that the deadlines are coming,0,0.2704138274778955
3045,Um so I think that that's something that I could really work on um and I have been working on that [laughter] um by keeping notebooks and writing down uh schedules of important dates um asking friends to help me out if I know that there's something we're working on together and it's at the deadline or just an assignment that we both have and there's a deadline,0,0.4560009826490152
3046,Asking for a reminder um from my more talented friends um and keeping my Google calendar up to date as well has been helping with that,0,0.4716025486650735
3047,Um I think I should get this job because I am uh I am well qualified for it,1,0.6100299707868481
3048,I've done projects that are um they are in the same type of area and I think that my experiences from them will really carry over so I can contribute to this job,0,0.34786240899840215
3049,Um and uh I think that I can also um I mean I've also shown that I'm I am a team player and a leader so I think that as well as my technical expertise I think that uh my personality fits in well with this job and I really like the environment as well that I've seen,0,0.11320191250810435
3050,Um um um employees it seems like there's a lot of enthusiasm for work,1,0.5309974197500003
3051,um and I think that I would fit in well with that,1,0.6100299707868481
3052,I'm doing well thank you,1,0.9864801121167501
3053,Um so I'm a jun--wait,0,0.3022838906250506
3054,sorry I don't-- I'm sorry i just uh I'm just confused about like are we--are we going like the same thing last time or do I need to introduce myself again?,1,0.9280362848952939
3055,like,0,0.39245568688584626
3056,Okay okay I got confused 'cause you said tell me more,0,0.26044765762704375
3057,Okay sorry okay I was like wait,1,0.7974282575990507
3058,Am I supposed to,0,0.3572911640991484
3059,okay sorry,1,0.5803657338044622
3060,Um so I am a junior at MIT studying chemistry and biology,0,0.3022838906250506
3061,I'm primarily interested in how small molecules interact with biological systems such as um the effects of drugs or uh toxins or other uh metabolites on the body and its cells,0,0.3938730607112474
3062,I've done research since uh like coming to MIT at in the lab of professor [sounds like] Jonessiben in chemistry and biological engineering,1,0.5724056014340263
3063,I've been looking at the mechanism of a drug that is currently in phase two clinical trials,0,0.3938730607112474
3064,um for treatment of HIV,0,0.2387154408523499
3065,Umm in addition I have also done organic synthesis to develop um spacers for drug delivery um at the Curie Institute in Paris,0,0.3022838906250506
3066,I think I am a leader,1,0.6114423030620092
3067,I've done work in my dorm house government as dining chair and environmental chair to take a leadership role um and help residents to um express their concerns with the dining plan,0,0.43441758665660263
3068,Um and to make changes to help make the residential experience um better for them,0,0.39245568688584626
3069,I definitely consider myself a team player,0,0.4730831849790573
3070,I've uh done a lot of work in teams in my chemistry and undergraduate labs,1,0.6490718829987913
3071,Uh we were often working in groups of like two or three,1,0.5671518808090605
3072,Um there have been conflicts in those situations where um it's difficult,0,0.11521478613197428
3073,like if a team member uh messes up something or even uh before that if team members come to the team with different lab experience due to their research background or classes they've taken before,0,0.2115156921086478
3074,Trying to figure out how to balance it so everyone gets to ex--um do the lab and have hands on experience while at the same time making sure that things go smoothly and that we work in an efficient manor,1,0.5052336361306978
3075,Um so it's,0,0.2387154408523499
3076,it can be difficult to balance these things such that everyone gets a fai-um a fair chance at doing the hands-on component but we generally resolve this by taking turns and the people who are more experienced kind of uh you know supervise in almost a mentor-like way the person who has less experience,0,0.415240651165385
3077,I would-if I could change one thing about myself- it would be to l,0,0.4730831849790573
3078,uh to be able to let go of things that have happened and like negative things that have happened more easily because I find that sometimes I can dwell on negative things that have happened and it causes me to worry a lot about the future and become very anxious or to hinder what I want to do in the future like being concerned,0,0.32230062042973917
3079,you kn,0,0.13115931029929018
3080,being so worried about performance in a class after not doing well on an exam that I get stressed out for the next exam,0,0.2704138274778955
3081,And that can create like a negative cycle so if I could change one thing it would be learning how to put bad things behind me and move ahead,0,0.08191717026182452
3082,It's something I've definitely been working on and having to work on since I can to MIT where you get used to you know a lot of things,1,0.5380555749984539
3083,Not have negative things happen but learning to push through that,0,0.11521478613197428
3084,I think I should get the job because I have experience from my--from my course work which is very rigorous at MIT in addition to my practical experience with research which has taught me what the research process is like how to ask questions how to work independently and to pre--uh to present results and interpret them,1,0.7642480901805394
3085,Umm and that's good skills I think for the work place,1,0.6100299707868481
3086,I'm doing pretty well how are you?,1,0.6359670093958226
3087,Um so as far as my technical experience background goes; um I've worked in three different labs,0,0.4716025486650735
3088,Um the summer after my freshman year I worked in a lab through um through MGH and located in Charleston,0,0.4716025486650735
3089,I worked with a Harvard graduate student on her PH,1,0.5724056014340263
3090,D Thesis which involved a lot of genetics and I did a lot of like very routine lab work,0,0.4716025486650735
3091,Um and that was just for the summer and then the next um my soft-more year I worked in a lab here at MIT um the Engelward laboratory that works with DNA damage and I worked on an essay that quantified DNA damage using um electrophoresis,0,0.2704138274778955
3092,Which was nice because I got to learn a lot of um different laboratory techniques and because I'm still currently working there,0,0.4716025486650735
3093,I've had the time to delve into the project a little bit more have a deeper understanding than I was initially,0,0.4730831849790573
3094,Um and it also incorporates um components of coding like we use the math lab area um to um generate our data so it's been really interesting for me,0,0.2571389984462586
3095,Um and also this past summer I worked in a laboratory in Israel which was really interesting they worked with all sorts of bio-sensors um so it's a pretty broad um field that they worked in; and I got to work on my own project,0,0.23226963873358347
3096,I've never had that type of independent freedom which was really exciting for me,0,0.31213544981287855
3097,Um and I think what I got more out of that was that just getting used to such a different work place and being able to acclimate myself and um be productive in that sort of environment so,1,0.6100299707868481
3098,Um I think I'm definitely a leader I am willing to take charge of a situation um in a group of people,1,0.6100299707868481
3099,I'm not afraid to stand out or have my opinions heard; um and on the flip-side I'm not afraid to suffer consequences if uh there's any sort of negative outcome or negative or positive outcome I'm willing to handle um the results,0,0.43441758665660263
3100,Um I think I'm a team player because I'm willing to agree to others peoples um ideas um the question was a what was sorry could you repeat the,1,0.9772977469136356
3101,Conflict in my team okay,0,0.15248303418968046
3102,Um so I in my sorority I'm on the executive board there's 10 of us and we're lke in charge of the chapter; and so um we've just all been newly elected to or positions so we're kind of going through the process of working out exactly what our goal is,0,0.4064865837293959
3103,And recently one of the topics have been like how to handle um judiciary issues like within our chapter and I have like very strong feelings on the subject as do other of my sisters,0,0.12361406746916685
3104,And so being able to kind of handle that and be very professional and try to be unbiased because um I have like close relations with like other sisters in the chapter has been um a challenge,0,0.1768600974688769
3105,And I think being able to remove myself emotionally from the situation and kind of listen to what the other people are saying and acknowledge that has been really one of the like biggest steps I've taken into kind of overcoming those kinds of challenges,0,0.11320191250810435
3106,Um think all I can think is like superficial things like the ability to sing or something like that,0,0.3937983692193587
3107,Um I would like to be able to think a little bit faster on my feet as I took a very long time to answer that question,1,0.5338463461786015
3108,Um I think I've given time I think I can come up with like good ideas and good responses and like handle issues in a good way,0,0.3937983692193587
3109,Um and I think that just being able to think of something a little bit quicker I know that sometimes there's like times of crisis and it takes me a little bit longer than I would like to be able to um come up with the like ideal solution,0,0.3937983692193587
3110,So that would be one of my things I'd like to change,0,0.1768600974688769
3111,I think I'm able to combat it pretty well by taking steps to you know mitigate the situation like handle it but ultimately that would be one thing I'd like to improve on,1,0.8088170427287866
3112,Um I think I should get the job because I'm a very hard worker and in whatever position I am in I will do it to the best of my ability,0,0.3937983692193587
3113,Um I have experience in a lot of different areas um as I mentioned in my lab experience and I think the aspect that makes me unique from other people looking for this position is my perspective; um I'm able to see a problem pretty unbiasedly and judge what would be the best um solution and also see potential obstacles on the way there and potential outcomes; and so I think that my general overview overview of problems gives me an advantage over other people,0,0.3937983692193587
3114,Hah,0,0.2387154408523499
3115,uh yeah,0,0.2387154408523499
3116,so,0,0.07018898356424853
3117,uhm I'm chase and I guess uh,0,0.15455013832531528
3118,Aww man okay so i've done web development for a long time I started in abotu 8th grade and actually started making a few sites just back then and for the heck of it and uhm just started making some money through them sold a website through them which was great,0,0.02935760559696661
3119,Uhm and through all fo this I got an internship for my sophmore year of high school which was awesome,0,0.4716025486650735
3120,It was through a job search website called indeed and over there I did a ton of different stuff and from internationalization I was one of the first people to start the internationalization forum for indeed and so they've now expanded to four countries and I think the international traffic revenue is like 30% of their company now,0,0.27356360199342006
3121,They also just got sold for like a billion dollars uh I believe,0,0.4716025486650735
3122,about three weeks ago or something which was really cool,0,0.17963402645220658
3123,But at the same time I don't really want to work there anymore because they have been sold and I don't really know the owner anymore where as I did previously and that was great where I don't know otherwise coming to MITF you know had aphenomenal blast up there,0,0.08679865998235442
3124,I had been studying computer science,0,0.3938730607112474
3125,uhm really enjoyed it and spent a lot of time on a lot of various side projects and just ahnging out with people so like I don't know making really cool robotics stuff,0,0.06788794010145202
3126,uhm like cool educational software,0,0.39245568688584626
3127,uhm some kinnect tax and different things like this,0,0.39245568688584626
3128,Uhm,0,0.2387154408523499
3129,I would I,0,0.4730831849790573
3130,I would go this,0,0.3938730607112474
3131,I I would say there is kind of uhm from two standpoints both from high school and from college in high school I was the captain of our ultimate frisbee team,1,0.5866576737975321
3132,uhm and so I started it in my junior year and just got all my friends because we used to play frisbee all with each other and I said hey why don't we start competing and make this happen liek three times a week or soemthing and so we went ahead and did this and uhm,0,0.4064865837293959
3133,uh started practicing enough and I had to make sure that everything was coordinated and that people actually came to practices I mean you like had to have everyone come and everything otherwise no one is going to wanna play or there is going to be no ability to play basically,0,0.28306467931876694
3134,so uhm we played enough so that we were actually able to get 3rd in uhm well actually 3rd in my senior year 5th my junior year and uh in the state of texas in frisbee which is uh impressive without a coach,0,0.1032468558164049
3135,Uh otherwise I was also the captain of the crosscountry team and uhm uh captain of uhm uh the track team as well so uhm that um roles been more minimal more of an inspirational role like make sure you come to practice sort of thing,1,0.5380555749984539
3136,of stuff and uhm in college here I've been working with a group called saftey fp and uh which promotes student wellness around campus sounds like you've heard of it,1,0.5991253810632329
3137,uhm and yeah so just making sure we have awesome events that happen I just recently read an event called super smash bros turned in which was really great uhm,0,0.16569992293552951
3138,I don't know anything about super smash bros so,0,0.35729155202333646
3139,I had to actually go get the the other people that knew a lot about it and made sure they told all their friends about it and got them to actually figure out the whole thing the whole logistics and that wa sme just getting them excited about it and and convinced them to get a lot of people to come,0,0.31213544981287855
3140,Uhm okay definitely I enjoy teams like no other I'm at MIT specifically I go out of my way to like working in teams and in any different aspect and for the most part I've had really great teams in general but uhm just this semester I'm actually working on a start up with a friend so he's been working on it a while and he's just such an awesome guy that I was just like Oh i want to build stuff for you so I am kind of doing contract work for him we are just hacking together all the time really just like there are no conflicts there frankly but I find but otherwise for my year off for my reasearch that I'm doing here for MIT uhm i had previously uh a research postion at uh my freshman year uhm but I did not really like it that much because I had to do it by myself because it was an android thing I mean I don't know I feel like I can always do stuff by myself it does not have to be in a group but now actually i just tell all my friends if they hear about an opp they should just invite me to do it with you because I would just love to do a year off with someone because like I'd love to have someone that I like to working with and to work on the same product would make everything so much better so like my friend does this cool photography and I just do the tech thing it is fun but in terms of conflicts I've had uhm I feel like conflicts are a general minimal for the uhm the most part that I have found it's most like who is going to do what uhm and in these cases uhm and for the most part and uhm i'm pretty flexible basically that's how I just go around stuff and just try and explain everything very well to everyone just to make sure everyone knows exactly what is going on and just reinterating all this to everyone so that,0,0.1847613923338948
3141,Uhm okay so I would something I woudl change about myself okay so that's interesting uhm oh okay I would almost uhm heh uhm,0,0.3635965128388753
3142,the dumb answer to this would be that I woudl like to be a bit taller i think that would always help,0,0.3937983692193587
3143,Uhm but I think I can also interpret this question on what would I like to work on,1,0.6100299707868481
3144,or what am I working on,0,0.04448763548856515
3145,And like in thsi case i would definitely go for uhm actually my ability to speak ah hah and uhm just in general and uh like I find for now for example like how I kind of seem like I understand what I'm tlaking about for exmample for the most part I,0,0.13113956182223993
3146,Uhm So I know I,0,0.4730831849790573
3147,I would say it just comes down to the passion for the most part I just really enjoy anything that I am working on if I am ever going to pck something to work on i bascially just go at it full force I always tlak to my friends about it it's always on my mind in the shower it's like always in the top of my mind I am working on a problem and I have to get that problem finished and I basically I never really feel like suffer from burn out that may be because I haven't worked on soemthing enough uhm but uhm for the msot part i really enjoy working on stuff and I just it's my passion and my passion is actually just like working when i get tired of working i work on something else it's actually a relaxing state like if I am working here for example I do hard in all my classes I just start programming,0,0.09898247874719385
3148,I feel in a great place I'm either working out or working on soemthing I I I I think your company woudl love to see someone like that,1,0.8088170427287866
3149,I’m doing well,1,0.5724056014340263
3150,I’m a student of computer science at MIT,0,0.3938730607112474
3151,I’m in my Junior year,0,0.4730831849790573
3152,I’ve been studying the whole time,0,0.3938730607112474
3153,I’ve been teaching last summer in the field,0,0.3938730607112474
3154,It was a start up in Venice Beach California and I enjoyed it quite a bit,1,0.5338463461786015
3155,I think that I ca be a leader,1,0.6114423030620092
3156,I am definitely not one that tends to lead,1,0.5724056014340263
3157,I am perfectly happy to play a more supportive role because in my experience especially here there are plenty of people who like to lead and leaders are not needed,1,0.6490718829987913
3158,That said if there’s something that needs to be done and nobody is stepping up to do it that is something that I can and will adapt to,0,0.3022838906250506
3159,I would absolutely consider myself a team player,0,0.4730831849790573
3160,I care more about people than basically anything else,0,0.3938730607112474
3161,Conflict? I’m sorry I am trying to think of a story,1,0.8355582161968379
3162,So to be honest I haven’t experienced major conflicts in general,0,0.08191717026182452
3163,Honestly I think it is best to keep open terms of communication I that makes it so that you can’t have a disaster happen,0,0.22322479893436015
3164,There can be minor disagreements but they never turn into big conflicts,0,0.11521478613197428
3165,I’d be smarter yeah obviously but I think I would like to have a better capability to understand those sides of things,0,0.43832997198318147
3166,Sorry that sounds really weird,0,0.31917787474727255
3167,In general I do but for computer science or science specifically there’s the part that I am really good at which is everything that has to do with languages and puzzle solving that’s great,0,0.23226963873358347
3168,That’s fun,0,0.39245568688584626
3169,I like it a lot,1,0.5724056014340263
3170,But then there is also the side that is a little bit more mathematical and that is something that I struggle with,0,0.04151446662050083
3171,They are definitely different things people are typically good at either one or the other but being good at both is a little less common and that would be really awesome,0,0.21933874093815273
3172,Because I think I would do a great job for you guys,1,0.6712110669180035
3173,I care a lot about my work especially when it affects other people and I really like what this company is doing,0,0.38535842737456816
3174,It is something that I believe in,0,0.3022838906250506
3175,I’m good how are you?,1,0.6359670093958226
3176,Uh so I’m a junior in computer science and math at MIT,0,0.3022838906250506
3177,Uh I’m personally interested in [] systems uh and uh [] tolerance those are slightly more my research interests then my applied interests so when it comes to applied things which you’re probably more interested in um I tend to prefer parallel computing,1,0.5991253810632329
3178,Um I have some experience in that from classes um both including performance engineering and parallel computing as well as from my internship with Amazon where we actually pushed a product that I made,0,0.3235285561025297
3179,You can see it I if you look online uh author rank was my intern product,0,0.21395836163353454
3180,Um… I have some leadership experience but I think that so in my teens for 6172 which is a project based live class … it’s been a lot of work,1,0.6100299707868481
3181,Um I tend to be the person who does some of the organizing of team meetings but mostly within a given meeting I tend to be like for a non-trivial portion of the work,0,0.32230062042973917
3182,The person who is leading the discussions of what’s the next technical step we should do you know should we take approach A or should we take approach A or B based on time work you know man hours we have due dates uh points etcetera,1,0.6309907918770912
3183,Um and so I you know perform leadership skills in a technical capacity more than a managerial one,0,0.3611869277514505
3184,In a sense that I don’t do so much of the organizing of meeting times,0,0.3022838906250506
3185,Um I do think I’m a team player um so can I ask what kind of flavor of conflict you’re looking for? Like a technical disagreement or…,0,0.4588075285625812
3186,Ok um well while I was working at Amazon um we had many times the problem that the business decision would change or um become apparent slowly over time as we continued designing because actually the design process started getting [] over the internship and the product shipped shortly after my internship [],0,0.2030872096727455
3187,So that was kind of crazy um and you may expect with a project like that I ended up not working on the front end because it was way too much work for one intern to do for the summer um but negotiating with the business team and with other technical people about what parts of the product we were going to ship was a challenge,0,0.19106454292257607
3188,As an example Amazon often has uh like you know lots of features like any company like to employ and some of these are like change over time features,1,0.5196231351181234
3189,And as it turns out given the way we were implementing everything change over time features where it looked that longer periods of time would be much more computationally intensive and like also programmer time intensive um both of which weren’t going to work for what we were trying to do for our deadline because we couldn’t order more computational power within the time period and we only had so many man hours,0,0.19732153176187164
3190,And um trying to decide what things would be worked on and what wouldn’t was a conflict of the team um and I did my best um you know I was an intern um but I did my best to like present the technical issues present my understanding of how long things would take um and try to you know encourage people to take the direction they wanted but in the case that a choice was made that wasn’t you know what I wanted uh you know I would go along with it,0,0.10429856273872934
3191,I wasn’t you know going to be petulant or continue trying to you know argue my way and not do their way like if the team decided this was the best thing like I went ahead and did it,1,0.7559305009313493
3192,Uh Smarter,0,0.39245568688584626
3193,Um I’m going to respond to this question by answering what I would change about myself that’s sort of something I could just spend more time on um to change,0,0.3022838906250506
3194,And I can tell you something that I’m currently working on,0,0.11980571834570754
3195,Which is that when I’m stressed and tired I notice that I become snippy is one word for it,0,0.15248303418968046
3196,Uh and while people who have worked with me and you know work on psats until 4 am or you know working on these intense projects you know claim that I tend to be pretty reasonable like it does decrease team unity and happiness,0,0.3829632284737189
3197,When it’s like getting to be 4am and I respond shortly as opposed to you know sounding nice and happy about it,1,0.5380555749984539
3198,Um so something I’m working on is like removing the sounds of frustration from my voice especially in time of frustration because it more important then when everybody’s frustrated and tired to like not escalate situations,0,0.2704138274778955
3199,Um and even if I’m not responding with anger and just responding in like a voice that portrays frustration you can worry that like it’ll make other people more frustrated,0,0.3260083851308101
3200,Um I’m technically competent I think my uh the classes I’ve taken and how well I’ve done in them as well as you know any of the people you contact like Amazon will say positive things about me uh I get along well with people um and so whatever team you put me on will likely enjoy my company,1,0.6712110669180035
3201,Um and I think most importantly computer science is a huge part of my life and what I do and I fully and legitimately enjoy my job especially if you give interesting technical problems Um and I’m sure that’s what your company will do right?,0,0.4588075285625812
3202,So I’m not going to be just like sitting around biding my time waiting for the work day to end and I’m actually going be here on time and I’m going to leave and go home and do other things and like come back and be excited to be coming back to work and continue to work on these problems,0,0.037359185527432524
3203,I'm good how are you?,1,0.6359670093958226
3204,Yeah I paced here hahaha,0,0.3022838906250506
3205,Ok I am a junior at MIT currently uh working on my bachelor's degree in biology and I've been heavily involved in student groups so far and during my time here I've been at uh I'm currently the president of the MIT armenian society the editor in chief of the MIT undergraduate research journal and uh um also executive team of the Biology Students Association uh and I that's why I'm sort of trying to get into healthcare industry and consulting cuz I don't have a lot of experience in the life sciences so far,0,0.3022838906250506
3206,I do think I'm a leader,1,0.6114423030620092
3207,Um I so- always end up taking the lead on uh when there's a big group and someo-someone has to start ha taking the wheel and uh getting people started working,0,0.4716025486650735
3208,Um I've been really involved in the groups that I've -heheh joined since my freshman year and uh so far I've done some pretty crazy things such as organizing a hundred plus networking event for the armenian society where I definitely had to um you know uh work with uh the team and get them motivated enough to help me with this like big task a lot of people-a lot of kids on my team don't really like the whole social um event planning part of things but um I had to kind of engage them and uh that was an interesting thing for me to learn actually how to tap into what makes people take and what gets them motivated so how to give them initiative to do things on their own so,0,0.03797263861152235
3209,Yeah,0,0.2387154408523499
3210,Yeah uh definitely I-I-I would say that I'm a team player and um one thing I can say is that uh last year at the MIT MIT undergraduate research role we uh had to publish an issue uh in the fall where it became late and we had to uh work together as a team to get that done,0,0.3694476305055536
3211,uh one one thing that may I may have done wrong on my part was maybe I-I-I didn't um get my department to uh work hard enough to get the deadline make the deadline so um in the spring semester when we were trying to uh make it make uh make the deadline in the spring semester to publish uh in the first week of the spring semester I had to do the same thing that I did with our (research?) I-or was get everyone to be motivated and have initiative to do things on their own and really like work hard to get t-ah that deadline so yeah,0,0.11279635587987746
3212,mhmm,0,0.2387154408523499
3213,Interesting question,1,0.9036480987850044
3214,Uh I would change my lack of willingness that sometimes to approach new people and you know put myself into new situations that I'm not comfortable with,0,0.3829632284737189
3215,Um I-I definitely have the-the whatever I am comfortable with I feel very confident and I come off as confident at the moment heh but um I sometimes I'm-I-whenever I approach those new situations I'm pretty I'm pretty shy and I-I don't I don't feel comfortable so one thing I would like to change my- about myself is being more adventurous and being more of a risk-taker and I-I feel like I'm too controlled at times but that has gotten me also a-ha very far but it's always good to be a balanced person,0,0.24476056556419554
3216,Hahahaha,0,0.2387154408523499
3217,K So I'm a good leader as I uh said I uh organize a team of around 10 people to organize 100+ networking event people networking event Um I have this ability to understand people where like I which I have to do when I uh have to uh get people to be motivated and like realize what made them take and what made them have initiative on their own so I have a good sense of understanding people um and third I like I said I'm very controlling like y-know not controlling but wrong word controlled haha I-I like to uh really get organized and really um put alot of effort into sort of you know um I guess I guess perfecting every aspect of the-a project that I'm working on whether it be an event a-a-a homework assignment whatever so uh I have that ability as well,0,0.3732504393774121
3218,Yep,0,0.2387154408523499
3219,Good how are you?,1,0.8452898993011722
3220,So my background is primarily in energy work,0,0.1768600974688769
3221,So I'm a chemical engineering student and I'm very interested in not only alternative energy but the optimization of our traditional energy resources,0,0.14153925129016182
3222,Um so that's that's where my uh background in well in gas comes in,0,0.4716025486650735
3223,Um but also some of my research interests are you know kind of scientific ideas,1,0.5380555749984539
3224,Um I definitely think I am,0,0.4316075683376617
3225,Uh partially because even when I'm not the designated leader somehow it turns into me leading the team,0,0.4716025486650735
3226,But I really enjoy that,0,0.06788794010145202
3227,I think that one of the most satisfying feelings is having your team tel you that you're doing a great job or that they think that um that success can be highly attributed to you,1,0.7538129355606162
3228,So I think that in terms of my leadership style I always want to bring out the strengths of the team members,0,0.15455013832531528
3229,So I think that's really how my position as a leader really works,0,0.11320191250810435
3230,I try to figure out what would maximize the potential of this team member or that team member,0,0.3938730607112474
3231,And how can we bring all of those together,0,0.050575491362774505
3232,Um yeah so I definitely consider myself a team player,0,0.3022838906250506
3233,It's tough to be a good leader without being a good team player,0,0.39245568688584626
3234,Ah but one instance where I was both the leader and also a team player um was in the Society of Women Engineers banquet,0,0.3022838906250506
3235,So when we planned it it was,0,0.1066093052570166
3236,I'm the vice president of corporate relations and I have six people who work with me and we planned a banquet for about 200 people both company representatives and students,1,0.5483700112121785
3237,And um and it's a very collaborative effort,0,0.07018898356424853
3238,Like I may be the VP but we're all you know pulling a lot of the weight,1,0.7026102958923996
3239,And so during the actual event we had four company representatives for two different companies show up to the event without RSVP-ing or anything,0,0.1066093052570166
3240,Uh it was the selection for the companies was pretty extensive and the selection for the students was pretty extensive,0,0.39245568688584626
3241,So what we were trying to do was get a good range of industries and then match students with their interests,0,0.09888677476540286
3242,So it's not something where you can be like Oh yeah sit right down but so in terms of being a team player they approached one of the other members of the team,0,0.16870585012516354
3243,She didn't really know what to do um kind of bounced it to a few different people but I knew that that was something that wouldn't look good,0,0.23226963873358347
3244,So I definitely helped her out out of that awkward situation and kind of took the blame on myself essentially because these representatives were pretty angry that Oh you don't have our name tags you don't have our seats? What's going on? And so I you know part of being a team player is knowing when it's best to take the blame on yourself,0,0.09538021435551393
3245,And in the end we found places for them to sit,0,0.1066093052570166
3246,So we had some no-show students you know among like a hundred whatever students you definitely have people that don't show up,0,0.2428917736095061
3247,So they didn't get to sit with like exactly the right students or anything but we found them a place and fed them dinner,0,0.19732153176187164
3248,So that helped,0,0.13457995866975905
3249,I wish I was more patient,1,0.6490718829987913
3250,Um I think I a lot of times and very eager to start a task,1,0.6100299707868481
3251,This especially comes out uh we're in a lab group right now,1,0.5052336361306978
3252,Or I'm in a lab class and I work with a lab group um in that class and we are all we kind of have this trait of um oh as soon as the chemicals are out on the bench oh let's mix this let's do this let's do this,0,0.25353811833686407
